protein_id,genes,time,fraction,intensity
P62281,Rps11,10min,23,19094028.888888888
P62301,Rps13,10min,23,640593.3333333333
P62309,Snrpg,10min,23,17842166.999999996
P62315,Snrpd1,10min,23,9736041.111111108
P62317,Snrpd2,10min,23,23146124.999999996
P62320,Snrpd3,10min,23,65372737.33333333
P62331,Arf6,10min,23,3108076.222222222
P62334,Psmc6,10min,23,19393015.555555552
P62482,Kcnab2,10min,23,5075637.777777777
P62627,Dynlrb1,10min,23,85981.33333333333
P62702,Rps4x,10min,23,9313687.777777776
P62715,Ppp2cb,10min,23,11688846.666666664
P62717,Rpl18a,10min,23,611315.5555555555
P62746,Rhob,10min,23,1779211.9999999995
P62751,Rpl23a,10min,23,1919702.6666666663
P62754,Rps6,10min,23,16520774.444444442
P62774,Mtpn,10min,23,423350.0
P62806,H4c1,10min,23,423621333.3333333
P62814,Atp6v1b2,10min,23,301579618.88888884
P62821,Rab1a,10min,23,84845666.66666666
P62827,Ran,10min,23,55281519.99999999
P62830,Rpl23,10min,23,19339733.33333333
P62835,Rap1a,10min,23,2290626.666666666
P62843,Rps15,10min,23,86420.88888888888
P62849,Rps24,10min,23,975496.6666666665
P62852,Rps25,10min,23,13463587.777777776
P62855,Rps26,10min,23,15281593.33333333
P62858,Rps28,10min,23,42147998.88888889
P62869,Elob,10min,23,70525547.22222221
P62874,Gnb1,10min,23,60247097.22222221
P62876,Polr2l,10min,23,1328318.8888888885
P62880,Gnb2,10min,23,26975992.61111111
P62889,Rpl30,10min,23,1848992.222222222
P62900,Rpl31,10min,23,214148.2222222222
P62908,Rps3,10min,23,14516245.555555554
P62915,Gtf2b,10min,23,1152502.222222222
P62918,Rpl8,10min,23,9948730.0
P62960,Ybx1,10min,23,56846606.66666666
P62962,Pfn1,10min,23,1256383.333333333
P62996,Tra2b,10min,23,9294725.555555554
P63002,Tle5,10min,23,4409742.11111111
P63005,Pafah1b1,10min,23,2258097.777777777
P63017,Hspa8,10min,23,1376908111.111111
P63024,Vamp3,10min,23,538271.6666666666
P63028,Tpt1,10min,23,738115.5555555554
P63037,Dnaja1,10min,23,29602837.777777776
P63038,Hspd1,10min,23,768437477.7777777
P63085,Mapk1,10min,23,270431.11111111107
P63139,Nfyb,10min,23,1833433.9999999995
P63154,Crnkl1,10min,23,179447.77777777775
P63166,Sumo1,10min,23,6878642.222222221
P63168,Dynll1,10min,23,13672546.11111111
P63213,Gng2,10min,23,1001039.6666666665
P63271,Supt4h1a,10min,23,14616064.44444444
P63276,Rps17,10min,23,20379380.555555552
P63280,Ube2i,10min,23,4027861.111111111
P63321,Rala,10min,23,267071.6666666666
P63323,Rps12,10min,23,50804058.88888887
P63325,Rps10,10min,23,1178200.4444444443
P63328,Ppp3ca,10min,23,50090511.111111104
P67778,Phb1,10min,23,1016866.7777777776
P67871,Csnk2b,10min,23,22453526.111111112
P67984,Rpl22,10min,23,9345873.22222222
P68040,Rack1,10min,23,3993349.9999999995
P68134,Acta1,10min,23,963219971.1111109
P68181,Prkacb,10min,23,90600833.33333331
P68368,Tuba4a,10min,23,381144777.7777777
P68372,Tubb4b,10min,23,4117666.6666666665
P68373,Tuba1c,10min,23,255725954.44444442
P68433,H3c1,10min,23,406600333.33333325
P68510,Ywhah,10min,23,28602892.777777772
P70168,Kpnb1,10min,23,43888022.22222222
P70195,Psmb7,10min,23,286275.3333333333
P70206,Plxna1,10min,23,3635016.6666666665
P70218,Map4k1,10min,23,3425511.1111111105
P70248,Myo1f,10min,23,203521.2222222222
P70261,Pald1,10min,23,12542332.555555552
P70268,Pkn1,10min,23,5667361.777777777
P70280,Vamp7,10min,23,510796.6666666666
P70288,Hdac2,10min,23,1462632.222222222
P70295,Aup1,10min,23,1530686.6666666665
P70297,Stam,10min,23,16643954.44444444
P70302,Stim1,10min,23,396286.77777777775
P70303,Ctps2,10min,23,13717025.555555556
P70347,Tank,10min,23,3985884.444444444
P70353,Nfyc,10min,23,12626085.555555556
P70404,Idh3g,10min,23,98664121.66666666
P70426,Rit1,10min,23,443120.4444444444
P70429,Evl,10min,23,9590742.22222222
P70441,Nherf1,10min,23,13959032.22222222
P70452,Stx4,10min,23,1304610.4444444443
P70460,Vasp,10min,23,35065201.666666664
P70670,Naca,10min,23,6806521.11111111
P70671,Irf3,10min,23,845239.9999999998
P70699,Gaa,10min,23,18562843.888888888
P80313,Cct7,10min,23,11179790.0
P80314,Cct2,10min,23,15630105.555555554
P80315,Cct4,10min,23,9594151.11111111
P80316,Cct5,10min,23,14246376.666666664
P80317,Cct6a,10min,23,10104094.444444444
P80318,Cct3,10min,23,26242871.111111104
P81117,Nucb2,10min,23,152696041.1111111
P83741,Wnk1,10min,23,9196918.888888888
P83870,Phf5a,10min,23,1957743.333333333
P83882,Rpl36a,10min,23,7645127.888888887
P83887,Tubg1,10min,23,1198761.111111111
P84078,Arf1,10min,23,5660493.333333332
P84084,Arf5,10min,23,31345501.666666664
P84089,Erh,10min,23,9765170.0
P84091,Ap2m1,10min,23,150184620.55555555
P84096,Rhog,10min,23,76433261.66666666
P84099,Rpl19,10min,23,20657699.555555552
P85094,Isoc2a,10min,23,1998768.8888888885
P97287,Mcl1,10min,23,69148.1111111111
P97300,Nptn,10min,23,2122754.8888888885
P97310,Mcm2,10min,23,20019884.44444444
P97311,Mcm6,10min,23,24193530.0
P97333,Nrp1,10min,23,435597.4444444444
P97351,Rps3a,10min,23,7565664.444444444
P97355,Sms,10min,23,1120839.3333333333
P97363,Sptlc2,10min,23,1375232.222222222
P97364,Sephs2,10min,23,431123.3333333333
P97369,Ncf4,10min,23,58642477.77777777
P97370,Atp1b3,10min,23,8555275.0
P97371,Psme1,10min,23,168246614.44444442
P97372,Psme2,10min,23,72406516.29629633
P97379,G3bp2,10min,23,63666566.111111104
P97386,Lig3,10min,23,219229.11111111112
P97393,Arhgap5,10min,23,835152.0
P97412,Lyst,10min,23,904240.0
P97429,Anxa4,10min,23,138653.3333333333
P97449,Anpep,10min,23,24153856.66666666
P97450,Atp5pf,10min,23,3288887.777777777
P97452,Bop1,10min,23,4796386.666666666
P97461,Rps5,10min,23,25304642.222222216
P97465,Dok1,10min,23,361771.11111111107
P97470,Ppp4c,10min,23,13123354.999999998
P97478,Coq7,10min,23,3808925.555555555
P97484,Pirb,10min,23,2646545.555555555
P97492,Rgs14,10min,23,4883760.333333333
P97742,Cpt1a,10min,23,7362341.11111111
P97760,Polr2c,10min,23,1418605.5555555555
P97770,Thumpd3,10min,23,1596490.0
P97789,Xrn1,10min,23,5943969.999999999
P97797,Sirpa,10min,23,11452531.0
P97807,Fh,10min,23,1722327.7777777775
P97814,Pstpip1,10min,23,66939533.33333332
P97822,Anp32e,10min,23,5696755.222222222
P97825,Jpt1,10min,23,302420.11111111107
P97855,G3bp1,10min,23,132894853.88888888
P97864,Casp7,10min,23,3287902.222222222
P97872,Fmo5,10min,23,380528.8888888888
P98078,Dab2,10min,23,13235750.0
P98086,C1qa,10min,23,12686361.11111111
P98192,Gnpat,10min,23,1030886.6666666665
P99024,Tubb5,10min,23,516805866.6666666
P99027,Rplp2,10min,23,66865131.22222222
P99028,Uqcrh,10min,23,66173.44444444444
P99029,Prdx5,10min,23,122200447.77777776
Q00422,Gabpa,10min,23,10055610.0
Q00519,Xdh,10min,23,12699865.555555552
Q00612,G6pdx,10min,23,3911969.9999999995
Q00899,Yy1,10min,23,85397.33333333333
Q00941,Csf2ra,10min,23,5042272.222222221
Q00993,Axl,10min,23,1404555.5555555553
Q00PI9,Hnrnpul2,10min,23,55416128.777777776
Q01237,Hmgcr,10min,23,4544762.111111111
Q01405,Sec23a,10min,23,40290547.777777776
Q01853,Vcp,10min,23,23771977.33333333
Q01965,Ly9,10min,23,142870.3333333333
Q02053,Uba1,10min,23,2241552.222222222
Q02105,C1qc,10min,23,93769533.33333331
Q02248,Ctnnb1,10min,23,696954.0
Q02614,Sap30bp,10min,23,2060723.3333333333
Q02819,Nucb1,10min,23,221159288.3333333
Q03173,Enah,10min,23,7157755.555555554
Q03265,Atp5f1a,10min,23,138159648.88888887
Q03267,Ikzf1,10min,23,10020095.555555554
Q03958,Pfdn6,10min,23,6124994.444444444
Q04207,Rela,10min,23,87106699.99999999
Q04447,Ckb,10min,23,3659706.666666666
Q04519,Smpd1,10min,23,657550.111111111
Q04750,Top1,10min,23,13125391.111111108
Q04863,Relb,10min,23,3424144.666666666
Q05144,Rac2,10min,23,146553550.55555552
Q05910,Adam8,10min,23,135825.3333333333
Q05915,Gch1,10min,23,3399219.444444444
Q05920,Pc,10min,23,1880817.7777777775
Q05921,Rnasel,10min,23,1302411.111111111
Q05CL8,Larp7,10min,23,13738525.555555556
Q05D44,Eif5b,10min,23,49347175.88888888
Q06138,Cab39,10min,23,261598.88888888888
Q06185,Atp5me,10min,23,4911909.11111111
Q06335,Aplp2,10min,23,240829.88888888888
Q07113,Igf2r,10min,23,322899.77777777775
Q07797,Lgals3bp,10min,23,67868994.44444445
Q07813,Bax,10min,23,16401277.611111108
Q08024,Cbfb,10min,23,216536.66666666666
Q08509,Eps8,10min,23,1543064.4444444443
Q08857,Cd36,10min,23,25007661.666666664
Q08874,Mitf,10min,23,6806245.555555555
Q08943,Ssrp1,10min,23,6342556.666666666
Q09014,Ncf1,10min,23,28828699.222222216
Q09200,B4galnt1,10min,23,10494667.777777776
Q09XV5,Chd8,10min,23,71010.0
Q0GNC1,Inf2,10min,23,24533476.666666664
Q0P678,Zc3h18,10min,23,4853339.555555555
Q0VGB7,Ppp4r2,10min,23,22038675.0
Q11011,Npepps,10min,23,9166757.777777776
Q11136,Pepd,10min,23,383640.0
Q149F3,Gspt2,10min,23,3248372.5555555555
Q14AX6,Cdk12,10min,23,3619221.1111111105
Q14CH1,Mocos,10min,23,22271794.44444444
Q18PI6,Cd84,10min,23,6735784.999999998
Q1HDU4,Arhgap9,10min,23,2560391.111111111
Q1HFZ0,Nsun2,10min,23,24217817.666666664
Q2EMV9,Parp14,10min,23,386588.0
Q2HXL6,Edem3,10min,23,211495.55555555553
Q2TBA3,Malt1,10min,23,8875871.11111111
Q2TBE6,Pi4k2a,10min,23,5714679.999999999
Q2TPA8,Hsdl2,10min,23,2369117.111111111
Q31099,H2-DMb2,10min,23,3509658.888888888
Q3B7Z2,Osbp,10min,23,91166711.1111111
Q3TA59,Jmjd8,10min,23,2024305.5555555553
Q3TB92,Milr1,10min,23,1072124.0
Q3TBD2,Arhgap45,10min,23,28015386.66666666
Q3TBT3,Sting1,10min,23,2975599.7777777775
Q3TC93,Hs1bp3,10min,23,18408818.888888888
Q3TCH7,Cul4a,10min,23,8925089.444444444
Q3TCJ1,Abraxas2,10min,23,10692591.11111111
Q3TCN2,Plbd2,10min,23,177472.2222222222
Q3TDN2,Faf2,10min,23,1900485.5555555553
Q3TFD2,Lpcat1,10min,23,2434658.888888889
Q3TGW2,Eepd1,10min,23,6150541.11111111
Q3THE2,Myl12b,10min,23,31572122.222222216
Q3THG9,Aarsd1,10min,23,11938611.111111108
Q3THK3,Gtf2f1,10min,23,38007182.88888888
Q3THS6,Mat2a,10min,23,17981120.0
Q3TIR3,Ric8a,10min,23,4599025.555555554
Q3TIU4,Pde12,10min,23,2337828.333333333
Q3TIV5,Zc3h15,10min,23,18569483.888888888
Q3TIX9,Usp39,10min,23,37555.33333333333
Q3TJZ6,Fam98a,10min,23,436845.0666666666
Q3TL44,Nlrx1,10min,23,127614.44444444444
Q3TLD5,Uri1,10min,23,5051659.999999999
Q3TLH4,Prrc2c,10min,23,9018078.888888888
Q3TRM8,Hk3,10min,23,79946075.55555555
Q3TVI8,Pbxip1,10min,23,1258084.6666666665
Q3TW96,Uap1l1,10min,23,52494274.77777777
Q3TWF6,Wdr70,10min,23,4137153.222222222
Q3TWL2,Pip4p1,10min,23,101056.44444444444
Q3TWW8,Srsf6,10min,23,19400886.666666664
Q3TX08,Trmt1,10min,23,10497758.888888888
Q3TXS7,Psmd1,10min,23,1998901.111111111
Q3TXU5,Dhps,10min,23,28150607.777777776
Q3TYS2,Cybc1,10min,23,1732450.0
Q3TYX3,Smyd5,10min,23,166348.88888888888
Q3TZZ7,Esyt2,10min,23,4104579.999999999
Q3U0J8,Tbc1d2b,10min,23,4265212.333333333
Q3U0M1,Trappc9,10min,23,40765.44444444444
Q3U0V1,Khsrp,10min,23,67444600.0
Q3U0V2,Tradd,10min,23,7794201.833333332
Q3U186,Rars2,10min,23,971670.4444444443
Q3U1J4,Ddb1,10min,23,19292511.11111111
Q3U1V6,Uevld,10min,23,363533.3333333333
Q3U1Y4,Dennd4b,10min,23,10294781.11111111
Q3U1Z5,Gpsm3,10min,23,12673321.166666664
Q3U2A8,Vars2,10min,23,249775.99999999997
Q3U2C5,Rnf149,10min,23,260940.4444444444
Q3U2P1,Sec24a,10min,23,1930735.555555555
Q3U308,Ctu2,10min,23,2481665.444444444
Q3U3T8,Wdr62,10min,23,1372148.7777777775
Q3U3W5,Prmt9,10min,23,48137.22222222222
Q3U487,Hectd3,10min,23,502510.66666666657
Q3U6Q4,Pik3r6,10min,23,2382579.9999999995
Q3U7R1,Esyt1,10min,23,52039113.33333333
Q3U7U3,Fbxo7,10min,23,44008.77777777777
Q3U829,Ap5z1,10min,23,389148.77777777775
Q3UA37,Qrich1,10min,23,537662.6666666666
Q3UCV8,Otulin,10min,23,1432814.4444444443
Q3UDE2,Ttll12,10min,23,14855635.555555552
Q3UDF0,Slc2a6,10min,23,10956498.888888888
Q3UDK1,Trafd1,10min,23,4890325.555555555
Q3UDP0,Wdr41,10min,23,1989486.6666666665
Q3UDW8,Hgsnat,10min,23,47498.55555555555
Q3UE37,Ube2z,10min,23,497231.11111111107
Q3UEB3,Puf60,10min,23,29443467.777777772
Q3UFK8,Frmd8,10min,23,3562564.444444444
Q3UFY8,Trmt10c,10min,23,360574.8888888889
Q3UG98,Nat9,10min,23,2997903.3333333326
Q3UGC7,Eif3j1,10min,23,216760472.22222218
Q3UGS4,Mcrip1,10min,23,9126681.11111111
Q3UH60,Dip2b,10min,23,7437882.222222221
Q3UH93,Plxnd1,10min,23,4507081.11111111
Q3UHB1,Nt5dc3,10min,23,13707648.888888888
Q3UHD6,Snx27,10min,23,1101135.5555555555
Q3UHI4,Tmed8,10min,23,94536.1111111111
Q3UHJ0,Aak1,10min,23,263053.3333333333
Q3UHX2,Pdap1,10min,23,98788.0
Q3UI43,Babam1,10min,23,20273368.888888888
Q3UIA2,Arhgap17,10min,23,93396000.0
Q3UIR3,Dtx3l,10min,23,4208601.444444444
Q3UIX4,Srsf11,10min,23,25757119.44444444
Q3UJB0,Sf3b2,10min,23,2238876.6666666665
Q3UJD6,Usp19,10min,23,2669724.444444444
Q3UK78,Pcgf5,10min,23,67474.1111111111
Q3UKJ7,Smu1,10min,23,6449387.61111111
Q3UL36,Arglu1,10min,23,20876313.33333333
Q3ULD5,Mccc2,10min,23,2312153.333333333
Q3ULJ0,Gpd1l,10min,23,5112432.222222222
Q3ULL6,Upf3b,10min,23,5430490.666666666
Q3UM18,Lsg1,10min,23,4033719.0
Q3UM45,Ppp1r7,10min,23,25046829.44444444
Q3UMB5,Smcr8,10min,23,2231466.6666666665
Q3UMB9,Washc4,10min,23,1685828.8888888885
Q3UMT1,Ppp1r12c,10min,23,14928890.666666664
Q3UMU9,Hdgfl2,10min,23,9341928.388888888
Q3UMW8,Cln5,10min,23,10097781.11111111
Q3UMY5,Eml4,10min,23,14572198.888888886
Q3UND0,Skap2,10min,23,22593517.777777776
Q3UNZ8,Cryzl2,10min,23,812195.9999999999
Q3UPL0,Sec31a,10min,23,18403727.777777776
Q3UQ44,Iqgap2,10min,23,358725.8888888889
Q3UQN2,Fcho2,10min,23,14042100.111111108
Q3UV70,Pdp1,10min,23,477921.11111111107
Q3UVG3,Fam91a1,10min,23,1730292.111111111
Q3UVL4,Vps51,10min,23,91622.0
Q3UW53,Niban1,10min,23,31372377.777777772
Q3UWE6,Wdr20,10min,23,2390435.555555555
Q3UYC0,Ppm1h,10min,23,10677595.0
Q3UYV9,Ncbp1,10min,23,8253379.944444444
Q3UZ39,Lrrfip1,10min,23,38576306.66666666
Q3UZA1,Rcsd1,10min,23,27511652.22222222
Q3V0C5,Usp48,10min,23,4837783.333333333
Q3V1L4,Nt5c2,10min,23,18725604.444444444
Q3V1T4,P3h1,10min,23,9535112.22222222
Q3V384,Afg1l,10min,23,3616863.333333333
Q3V3Q7,Pacs2,10min,23,21502551.11111111
Q3V3R1,Mthfd1l,10min,23,28042198.888888888
Q3V3R4,Itga1,10min,23,29747.55555555555
Q3V4B5,Commd6,10min,23,2792323.333333333
Q4FK66,Prpf38a,10min,23,3008743.333333333
Q4KMM3,Oxr1,10min,23,12839276.666666664
Q4LDD4,Arap1,10min,23,10113604.166666664
Q4PJX1,Odr4,10min,23,431161.3333333333
Q4VA53,Pds5b,10min,23,149803.3333333333
Q4VAA2,Cdv3,10min,23,1598513.7777777775
Q4VBE8,Wdr18,10min,23,3473915.7777777775
Q504M2,Pdp2,10min,23,206461.3333333333
Q504P2,Clec12a,10min,23,176854.4444444444
Q505F5,Lrrc47,10min,23,880801.2222222221
Q52KI8,Srrm1,10min,23,5827601.11111111
Q566J8,Coq8b,10min,23,1572659.9999999998
Q569Z5,Ddx46,10min,23,20463584.44444444
Q571E4,Galns,10min,23,104773.66666666666
Q571I9,Aldh16a1,10min,23,59079997.777777776
Q58A65,Spag9,10min,23,24054088.888888884
Q59J78,Ndufaf2,10min,23,96010.44444444444
Q5BLK4,Tut7,10min,23,104613.33333333333
Q5DW34,Ehmt1,10min,23,3382123.555555555
Q5EG47,Prkaa1,10min,23,3862319.9999999995
Q5F2E7,Nufip2,10min,23,5357216.666666666
Q5F2E8,Taok1,10min,23,20178582.222222216
Q5FWK3,Arhgap1,10min,23,92301.88888888888
Q5I012,Slc38a10,10min,23,44663.933333333334
Q5NCF2,Trappc1,10min,23,419016.0
Q5PRF0,Heatr5a,10min,23,1038223.3333333333
Q5SQX6,Cyfip2,10min,23,1630872.222222222
Q5SSL4,Abr,10min,23,15230294.444444444
Q5SSW2,Psme4,10min,23,19787518.888888888
Q5SUA5,Myo1g,10min,23,1745196.9999999998
Q5SUC9,Sco1,10min,23,96271.0
Q5SUF2,Luc7l3,10min,23,19933223.333333332
Q5SUQ9,Ctc1,10min,23,134121.1111111111
Q5SUR0,Pfas,10min,23,384603.44444444444
Q5SVL6,Rap1gap2,10min,23,3941842.2222222215
Q5SVR0,Tbc1d9b,10min,23,1252437.7777777778
Q5SW19,Cluh,10min,23,15197748.888888888
Q5SWD9,Tsr1,10min,23,3785628.9999999995
Q5U3K5,Rabl6,10min,23,2065443.222222222
Q5U430,Ubr3,10min,23,1034992.7777777778
Q5UAK0,Mier1,10min,23,9904364.444444444
Q5XG73,Acbd5,10min,23,2187624.666666666
Q5XJE5,Leo1,10min,23,1498317.7777777775
Q5XJY5,Arcn1,10min,23,597499.9999999999
Q5XPI3,Rnf123,10min,23,14301796.666666664
Q60520,Sin3a,10min,23,5024948.666666666
Q60575,Kif1b,10min,23,6723782.0
Q60597,Ogdh,10min,23,60864097.777777776
Q60598,Cttn,10min,23,5013879.999999999
Q60604,Scin,10min,23,1552243.333333333
Q60631,Grb2,10min,23,40826227.777777776
Q60664,Irag2,10min,23,10033845.555555554
Q60676,Ppp5c,10min,23,4079747.7777777775
Q60692,Psmb6,10min,23,1082281.111111111
Q60710,Samhd1,10min,23,207748898.33333322
Q60714,Slc27a1,10min,23,196252.66666666666
Q60715,P4ha1,10min,23,4529174.444444444
Q60737,Csnk2a1,10min,23,33923786.111111104
Q60738,Slc30a1,10min,23,291954.3333333333
Q60739,Bag1,10min,23,29767178.888888888
Q60759,Gcdh,10min,23,22096921.11111111
Q60766,Irgm1,10min,23,9669221.666666664
Q60770,Stxbp3,10min,23,436734.8888888888
Q60778,Nfkbib,10min,23,33909488.88888889
Q60780,Gas7,10min,23,42171158.88888888
Q60790,Rasa3,10min,23,4377412.555555554
Q60809,Cnot7,10min,23,1886195.6666666665
Q60823,Akt2,10min,23,2838986.6666666656
Q60864,Stip1,10min,23,94111919.99999999
Q60865,Caprin1,10min,23,162558565.0
Q60870,Reep5,10min,23,114519336.11111109
Q60872,Eif1a,10min,23,70571.55555555555
Q60875,Arhgef2,10min,23,3412241.333333333
Q60929,Mef2a,10min,23,3246912.222222222
Q60949,Tbc1d1,10min,23,2158375.555555555
Q60953,Pml,10min,23,75650.22222222222
Q60963,Pla2g7,10min,23,44418972.75925923
Q60967,Papss1,10min,23,1957149.9999999998
Q60973,Rbbp7,10min,23,51180702.22222221
Q60989,Xiap,10min,23,3785866.666666666
Q60996,Ppp2r5c,10min,23,2313463.333333333
Q61009,Scarb1,10min,23,25777.0
Q61024,Asns,10min,23,1177549.9999999998
Q61035,Hars1,10min,23,1193542.222222222
Q61043,Nin,10min,23,464524.77777777775
Q61069,Usf1,10min,23,1147284.4444444443
Q61074,Ppm1g,10min,23,51367677.77777777
Q61081,Cdc37,10min,23,29268458.888888884
Q61084,Map3k3,10min,23,8228209.999999999
Q61093,Cybb,10min,23,7433884.444444444
Q61102,Abcb7,10min,23,380551.11111111107
Q61107,Gbp3,10min,23,230735.55555555553
Q61112,Sdf4,10min,23,1808053.333333333
Q61127,Nab2,10min,23,1576918.4444444443
Q61151,Ppp2r5e,10min,23,2070851.7777777775
Q61152,Ptpn18,10min,23,17388316.481481478
Q61166,Mapre1,10min,23,2331666.6666666665
Q61171,Prdx2,10min,23,145930630.55555552
Q61176,Arg1,10min,23,193020.0
Q61183,Papola,10min,23,8136251.11111111
Q61187,Tsg101,10min,23,36703576.666666664
Q61191,Hcfc1,10min,23,23898310.777777776
Q61207,Psap,10min,23,415037457.4074074
Q61239,Fnta,10min,23,14839821.111111108
Q61249,Igbp1,10min,23,8281993.333333332
Q61263,Soat1,10min,23,1709703.333333333
Q61316,Hspa4,10min,23,363174486.6666666
Q61333,Tnfaip2,10min,23,3969560.0
Q61335,Bcap31,10min,23,287219.5555555555
Q61411,Hras,10min,23,408262.22222222213
Q61462,Cyba,10min,23,5852046.11111111
Q61464,Znf638,10min,23,2678718.6666666665
Q61508,Ecm1,10min,23,2931343.8888888885
Q61510,Trim25,10min,23,36888189.44444444
Q61543,Glg1,10min,23,20768376.666666664
Q61553,Fscn1,10min,23,489026.6666666666
Q61559,Fcgrt,10min,23,1929726.444444444
Q61635,Ifi47,10min,23,4130704.444444444
Q61644,Pacsin1,10min,23,36776937.777777776
Q61646,Hp,10min,23,44763811.111111104
Q61655,Ddx19a,10min,23,128984.44444444444
Q61656,Ddx5,10min,23,1293311.111111111
Q61687,Atrx,10min,23,5901056.666666666
Q61699,Hsph1,10min,23,164345866.66666663
Q61703,Itih2,10min,23,8913545.555555554
Q61704,Itih3,10min,23,934482.222222222
Q61712,Dnajc1,10min,23,285126.33333333326
Q61739,Itga6,10min,23,30020.11111111111
Q61753,Phgdh,10min,23,52387111.111111104
Q61768,Kif5b,10min,23,184985.55555555553
Q61810,Ltbp3,10min,23,628273.3333333333
Q61823,Pdcd4,10min,23,4229723.333333332
Q61830,Mrc1,10min,23,9349781.11111111
Q61878,Prg2,10min,23,1700367.5555555553
Q61881,Mcm7,10min,23,15916501.111111108
Q61937,Npm1,10min,23,464229517.77777773
Q61990,Pcbp2,10min,23,108259999.99999999
Q62018,Ctr9,10min,23,698072.6666666665
Q62073,Map3k7,10min,23,3239707.777777777
Q62086,Pon2,10min,23,56073744.999999985
Q62087,Pon3,10min,23,34699084.99999999
Q62093,Srsf2,10min,23,8796296.666666664
Q62148,Aldh1a2,10min,23,26429856.111111104
Q62172,Ralbp1,10min,23,871177.5555555554
Q62186,Ssr4,10min,23,11573784.555555552
Q62189,Snrpa,10min,23,35102101.666666664
Q62191,Trim21,10min,23,17440205.222222224
Q62192,Cd180,10min,23,42057182.777777776
Q62193,Rpa2,10min,23,2321463.166666666
Q62203,Sf3a2,10min,23,5516384.444444444
Q62210,Birc2,10min,23,2787890.666666666
Q62241,Snrpc,10min,23,29283712.777777776
Q62261,Sptbn1,10min,23,784367.7777777776
Q62276,Med22,10min,23,276825.11111111107
Q62318,Trim28,10min,23,70151388.88888887
Q62348,Tsn,10min,23,192625474.83333328
Q62351,Tfrc,10min,23,137160.1111111111
Q62376,Snrnp70,10min,23,227548552.72222218
Q62383,Supt6h,10min,23,5838235.555555555
Q62384,Zpr1,10min,23,4673414.444444444
Q62393,Tpd52,10min,23,110658961.11111109
Q62407,Speg,10min,23,2908321.111111111
Q62418,Dbnl,10min,23,8525181.833333332
Q62419,Sh3gl1,10min,23,34217520.0
Q62422,Ostf1,10min,23,231675.55555555553
Q62425,Ndufa4,10min,23,28971540.72222222
Q62433,Ndrg1,10min,23,660238.6666666666
Q62465,Vat1,10min,23,325928398.77777773
Q63810,Ppp3r1,10min,23,15394715.83333333
Q63829,Commd3,10min,23,9332804.444444444
Q63850,Nup62,10min,23,12107329.666666664
Q63932,Map2k2,10min,23,266757.77777777775
Q64012,Raly,10min,23,8847099.222222222
Q640Q5,Pan3,10min,23,2792363.8888888885
Q64213,Sf1,10min,23,35369119.83333333
Q64282,Ifit1,10min,23,166803.0
Q64310,Surf4,10min,23,364780.0
Q64327,Mea1,10min,23,11241602.22222222
Q64337,Sqstm1,10min,23,1151480.222222222
Q64373,Bcl2l1,10min,23,1809986.9999999995
Q64378,Fkbp5,10min,23,23374850.11111111
Q64430,Atp7a,10min,23,1070377.7777777778
Q64433,Hspe1,10min,23,1824819.4444444445
Q64467,Gapdhs,10min,23,680538526.2222222
Q64511,Top2b,10min,23,561192.2222222222
Q64514,Tpp2,10min,23,203444466.66666663
Q64516,Gk,10min,23,1668638.222222222
Q64521,Gpd2,10min,23,34721641.666666664
Q64523,H2ac20,10min,23,16386609.333333332
Q64704,Stx3,10min,23,4149453.333333333
Q64735,Cr1l,10min,23,730214.8888888888
Q64737,Gart,10min,23,90394144.44444443
Q65Z40,Wapl,10min,23,2192531.111111111
Q66GT5,Ptpmt1,10min,23,2411676.666666666
Q673H1,Tusc1,10min,23,6059357.444444444
Q689Z5,Sbno1,10min,23,1186324.3333333333
Q68FD5,Cltc,10min,23,3899618.888888889
Q68FD7,Fnip1,10min,23,683886.2222222222
Q68FF6,Git1,10min,23,4841035.555555554
Q68FL4,Ahcyl2,10min,23,114028488.88888888
Q68FL6,Mars1,10min,23,3490984.777777777
Q69Z37,Samd9l,10min,23,11322603.333333332
Q69ZJ7,Ric1,10min,23,626046.6666666665
Q69ZK0,Prex1,10min,23,38129688.88888888
Q69ZN7,Myof,10min,23,3577288.8888888885
Q69ZQ2,Isy1,10min,23,100250.0
Q69ZR2,Hectd1,10min,23,190865.0
Q6A026,Pds5a,10min,23,1526060.222222222
Q6A028,Swap70,10min,23,10650252.22222222
Q6A037,N4bp1,10min,23,72356.88888888888
Q6A0A9,FAM120A,10min,23,7163595.555555554
Q6A0D4,Rftn1,10min,23,1457643.6666666665
Q6A4J8,Usp7,10min,23,66313766.66666666
Q6DFW0,C9orf72,10min,23,1112924.0
Q6DFW4,Nop58,10min,23,1136975.333333333
Q6DFZ1,Gbf1,10min,23,224004.4444444444
Q6DTY7,Pfkfb4,10min,23,991846.6666666665
Q6GV12,Kdsr,10min,23,2126082.222222222
Q6IRU2,Tpm4,10min,23,57296564.55555555
Q6KAU4,Mvb12b,10min,23,1516760.3333333333
Q6KAU8,Atg16l2,10min,23,12413.666666666666
Q6NSR8,Npepl1,10min,23,82487905.22222221
Q6NV83,U2surp,10min,23,7151471.555555554
Q6NVE8,Wdr44,10min,23,2371784.555555555
Q6NVF4,Helb,10min,23,2708703.333333333
Q6NVF9,Cpsf6,10min,23,80626742.22222221
Q6NXL1,Sec24d,10min,23,11702562.22222222
