protein_id,genes,time,fraction,intensity
Q9CQG2,Mettl16,30min,24,1458740.7777777775
Q9CQI6,Cotl1,30min,24,332006.6666666666
Q9CQJ2,Pih1d1,30min,24,9480384.444444444
Q9CQJ6,Denr,30min,24,298685.3333333333
Q9CQK7,Rwdd1,30min,24,6616342.999999999
Q9CQL0,Mettl21A,30min,24,1988045.4444444443
Q9CQM9,Glrx3,30min,24,968384.4444444443
Q9CQN1,Trap1,30min,24,35926785.55555555
Q9CQQ7,Atp5pb,30min,24,17766261.11111111
Q9CQQ8,Lsm7,30min,24,7601826.666666666
Q9CQR6,Ppp6c,30min,24,21614712.777777776
Q9CQT1,Mri1,30min,24,60894.44444444444
Q9CQT5,Pomp,30min,24,1953231.111111111
Q9CQU0,Txndc12,30min,24,419297.8888888889
Q9CQV4,Retreg3,30min,24,1597868.8888888888
Q9CQV8,Ywhab,30min,24,6979307.777777777
Q9CQW2,Arl8b,30min,24,57035798.88888887
Q9CQW9,Ifitm3,30min,24,19778917.22222222
Q9CQX6,Naa12,30min,24,2410990.0
Q9CR00,Psmd9,30min,24,32262344.44444444
Q9CR08,Pop4,30min,24,28547.55555555555
Q9CR24,Nudt8,30min,24,308317.77777777775
Q9CR26,Vta1,30min,24,38994866.66666666
Q9CR27,Washc3,30min,24,4040206.666666666
Q9CR41,Hypk,30min,24,1954336.5555555553
Q9CR57,Rpl14,30min,24,364882.22222222213
Q9CR62,Slc25a11,30min,24,1696473.3333333333
Q9CR67,Tmem33,30min,24,172628.88888888888
Q9CR70,Lage3,30min,24,631389.3333333333
Q9CRA5,Golph3,30min,24,1457738.8888888885
Q9CRA8,Exosc5,30min,24,1555401.111111111
Q9CRB2,Nhp2,30min,24,315509.11111111107
Q9CRC9,Gnpda2,30min,24,8401810.61111111
Q9CRY7,Gdpd1,30min,24,972535.5555555555
Q9CS42,Prps2,30min,24,228601.0
Q9CSN1,Snw1,30min,24,1360535.5555555553
Q9CSU0,Rprd1b,30min,24,5931834.444444444
Q9CT10,Ranbp3,30min,24,19588864.44444444
Q9CVB6,Arpc2,30min,24,92729114.53703699
Q9CW46,Raver1,30min,24,862552.9999999999
Q9CWG1,Glipr1,30min,24,1660291.3333333333
Q9CWJ9,Atic,30min,24,876371.8888888888
Q9CWK3,Cd2bp2,30min,24,196183.3333333333
Q9CWK8,Snx2,30min,24,131266133.33333331
Q9CWL8,Ctnnbl1,30min,24,13226581.111111108
Q9CWM4,Pfdn1,30min,24,43186160.22222222
Q9CWN7,Cnot11,30min,24,455512.6666666666
Q9CWP8,Pold4,30min,24,7012806.666666666
Q9CWV0,Malsu1,30min,24,192634.55555555553
Q9CWW7,Cxxc1,30min,24,110877.2222222222
Q9CWY8,Rnaseh2a,30min,24,225228.88888888888
Q9CWZ7,Napg,30min,24,776285.4444444445
Q9CX00,Ist1,30min,24,2723141.111111111
Q9CX56,Psmd8,30min,24,12186308.888888888
Q9CXE7,Tmed5,30min,24,362059.99999999994
Q9CXF4,Tbc1d15,30min,24,15331057.777777776
Q9CXG3,Ppil4,30min,24,2159271.333333333
Q9CXR1,Dhrs7,30min,24,5972892.0
Q9CXT8,Pmpcb,30min,24,15268461.11111111
Q9CXW3,Cacybp,30min,24,949095.5555555555
Q9CXY6,Ilf2,30min,24,11110332.777777776
Q9CXY9,Pigk,30min,24,68799.77777777777
Q9CY27,Tecr,30min,24,1466553.333333333
Q9CY45,Eef1akmt1,30min,24,471699.99999999994
Q9CY50,Ssr1,30min,24,16871956.888888888
Q9CY52,Thg1l,30min,24,400987.77777777775
Q9CY66,Gar1,30min,24,996769.9999999999
Q9CYA0,Creld2,30min,24,4733815.277777776
Q9CYD3,Crtap,30min,24,13441118.888888888
Q9CYG7,Tomm34,30min,24,2096776.6666666665
Q9CYH2,Prxl2a,30min,24,558455.2222222222
Q9CYL5,Glipr2,30min,24,3521709.999999999
Q9CYN9,Atp6ap2,30min,24,939335.5555555555
Q9CYR6,Pgm3,30min,24,182581.3333333333
Q9CYZ2,Tpd52l2,30min,24,35752366.66666666
Q9CZ13,Uqcrc1,30min,24,2814355.555555555
Q9CZ28,Snf8,30min,24,4044657.6666666665
Q9CZ30,Ola1,30min,24,2716222.222222222
Q9CZ44,Nsfl1c,30min,24,36923566.666666664
Q9CZA6,Nde1,30min,24,743043.3333333333
Q9CZD3,Gars1,30min,24,54213962.222222164
Q9CZE3,Rab32,30min,24,11091031.111111108
Q9CZG3,Commd8,30min,24,1640437.4444444443
Q9CZH3,Psmg3,30min,24,13841454.444444444
Q9CZL2,Fam241a,30min,24,585782.8888888888
Q9CZM2,Rpl15,30min,24,2939755.444444444
Q9CZN7,Shmt2,30min,24,59507568.88888889
Q9CZN8,Qrsl1,30min,24,568033.3333333333
Q9CZR8,Tsfm,30min,24,167365.55555555553
Q9CZS1,Aldh1b1,30min,24,16092413.888888888
Q9CZU3,Mtrex,30min,24,2548512.222222222
Q9CZU6,Cs,30min,24,1108499.9999999998
Q9CZV8,Fbxl20,30min,24,361051.2222222222
Q9CZW4,Acsl3,30min,24,2050307.7777777775
Q9CZW5,Tomm70,30min,24,119399.33333333331
Q9CZX8,Rps19,30min,24,71530.66666666666
Q9D009,Lipt2,30min,24,86434.55555555555
Q9D024,Ccdc47,30min,24,9308922.222222222
Q9D051,Pdhb,30min,24,17015425.0
Q9D0D5,Gtf2e1,30min,24,1212937.6666666665
Q9D0F6,Rfc5,30min,24,1398742.4444444443
Q9D0I9,Rars1,30min,24,6588279.999999999
Q9D0J4,Arl2,30min,24,10161037.777777776
Q9D0K2,Oxct1,30min,24,269520.5555555555
Q9D0L4,Adck1,30min,24,14508.666666666666
Q9D0L7,Armc10,30min,24,196885.55555555553
Q9D0L8,Rnmt,30min,24,21861715.555555552
Q9D0M0,Exosc7,30min,24,3883477.777777777
Q9D0R2,Tars1,30min,24,198957092.2222222
Q9D0R8,Lsm12,30min,24,4660447.777777777
Q9D0T1,Snu13,30min,24,15012184.444444442
Q9D168,Ints12,30min,24,63708.55555555555
Q9D187,Ciao2b,30min,24,868543.7777777776
Q9D1A2,Cndp2,30min,24,107614155.55555555
Q9D1C8,Vps28,30min,24,12540041.111111108
Q9D1D4,Tmed10,30min,24,5395444.444444444
Q9D1E6,Tbcb,30min,24,4310417.777777777
Q9D1F4,Akt1s1,30min,24,9954863.333333332
Q9D1G1,Rab1b,30min,24,33866633.33333333
Q9D1G2,Pmvk,30min,24,709316.6666666666
Q9D1K2,Atp6v1f,30min,24,9308190.333333332
Q9D1L0,Chchd2,30min,24,5253210.555555555
Q9D1M0,Sec13,30min,24,45250064.44444444
Q9D1M7,Fkbp11,30min,24,138336.66666666666
Q9D1P4,Chordc1,30min,24,223742.2222222222
Q9D1Q4,Dpm3,30min,24,3361122.444444444
Q9D1Q6,Erp44,30min,24,23140384.44444444
Q9D1R9,Rpl34,30min,24,17703747.5
Q9D211,Cdkn2aipnl,30min,24,1476096.6666666665
Q9D287,Bcas2,30min,24,518033.3333333333
Q9D2E2,Toe1,30min,24,6393468.888888887
Q9D2G2,Dlst,30min,24,1409120.7777777775
Q9D2R6,Coa3,30min,24,2084446.222222222
Q9D2V7,Coro7,30min,24,22651512.222222216
Q9D2Y4,Mlkl,30min,24,2379419.9999999995
Q9D379,Ephx1,30min,24,4157463.111111111
Q9D394,Rufy3,30min,24,1214526.6666666665
Q9D3E6,Stag1,30min,24,716846.3333333333
Q9D3U0,Pus10,30min,24,11137736.999999998
Q9D483,Polr3c,30min,24,1088798.222222222
Q9D4H8,Cul2,30min,24,7033007.777777776
Q9D554,Sf3a3,30min,24,8061445.555555555
Q9D5V5,Cul5,30min,24,22378217.777777776
Q9D659,Vsir,30min,24,18360841.111111112
Q9D662,Sec23b,30min,24,36156961.111111104
Q9D6K7,Ttc33,30min,24,334335.6666666666
Q9D6M3,Slc25a22,30min,24,339114.44444444444
Q9D6R2,Idh3a,30min,24,116979366.66666664
Q9D6U8,Fam162a,30min,24,2717125.555555555
Q9D6V8,Paip2,30min,24,6508430.277777776
Q9D6Y4,Borcs8,30min,24,137586.88888888888
Q9D6Z1,Nop56,30min,24,1091265.5555555555
Q9D706,Rpap3,30min,24,9226870.0
Q9D742,Ap5s1,30min,24,118576.66666666666
Q9D753,Exosc8,30min,24,10465585.555555556
Q9D773,Mrpl2,30min,24,804711.111111111
Q9D7A6,Srp19,30min,24,273048.6666666666
Q9D7A8,Armc1,30min,24,1350377.4444444443
Q9D7B6,Acad8,30min,24,1823878.8888888885
Q9D7H3,RtcA,30min,24,95730.55555555553
Q9D7N3,Mrps9,30min,24,739512.2222222221
Q9D7N9,Apmap,30min,24,9321900.61111111
Q9D7P6,Iscu,30min,24,12852809.555555554
Q9D7X3,Dusp3,30min,24,4350562.222222222
Q9D824,Fip1l1,30min,24,1538142.2222222222
Q9D855,Uqcrb,30min,24,472024.4444444444
Q9D868,Ppih,30min,24,356273.3333333333
Q9D880,Timm50,30min,24,13089367.777777776
Q9D883,U2af1,30min,24,12610713.777777776
Q9D898,Arpc5l,30min,24,16484675.555555552
Q9D8B3,Chmp4b,30min,24,7452624.444444444
Q9D8C4,Ifi35,30min,24,31488106.666666664
Q9D8L5,Ccdc91,30min,24,21287.555555555555
Q9D8N0,Eef1g,30min,24,138220044.44444442
Q9D8S4,Rexo2,30min,24,741403.3333333333
Q9D8T7,Slirp,30min,24,46035040.37037036
Q9D8U8,Snx5,30min,24,93995505.55555554
Q9D8W5,Psmd12,30min,24,6769127.555555555
Q9D8Y0,Efhd2,30min,24,12571857.777777774
Q9D8Y7,Tnfaip8l2,30min,24,9693794.444444442
Q9D906,Atg7,30min,24,125558266.66666666
Q9D9I4,Tbc1d20,30min,24,1218917.9999999998
Q9D9Z5,Dda1,30min,24,3722698.888888888
Q9DAA6,Exosc1,30min,24,2827795.555555555
Q9DAP7,Asf1b,30min,24,19287160.22222222
Q9DAS9,Gng12,30min,24,5608879.666666666
Q9DAU1,Cnpy3,30min,24,1806744.4444444443
Q9DAW6,Prpf4,30min,24,798928.8888888888
Q9DAZ9,Zfyve19,30min,24,4661718.888888888
Q9DB05,Napa,30min,24,6655697.777777777
Q9DB15,Mrpl12,30min,24,3931675.555555555
Q9DB20,Atp5po,30min,24,474813.3333333333
Q9DB25,Alg5,30min,24,5068361.111111111
Q9DB27,Mcts1,30min,24,186415.55555555553
Q9DB50,Ap1s2,30min,24,2747641.333333333
Q9DB77,Uqcrc2,30min,24,4616179.999999999
Q9DB90,Smg9,30min,24,620682.111111111
Q9DBC0,Selenoo,30min,24,224946.66666666666
Q9DBC3,Cmtr1,30min,24,14408958.888888888
Q9DBC7,Prkar1a,30min,24,51754999.83333333
Q9DBD5,Pelp1,30min,24,552073.3333333333
Q9DBE8,Alg2,30min,24,110979.88888888888
Q9DBG3,Ap2b1,30min,24,186043166.66666663
Q9DBG5,Plin3,30min,24,9508832.22222222
Q9DBG6,Rpn2,30min,24,2570663.444444444
Q9DBG7,Srpra,30min,24,4269065.555555555
Q9DBH5,Lman2,30min,24,6927352.333333332
Q9DBJ1,Pgam1,30min,24,799713.3333333333
Q9DBL1,Acadsb,30min,24,2061907.7777777775
Q9DBL2,Gdap2,30min,24,5397164.444444444
Q9DBL7,Coasy,30min,24,2391648.888888889
Q9DBL9,Abhd5,30min,24,489103.33333333326
Q9DBN5,Lonp2,30min,24,287320.0
Q9DBR0,Akap8,30min,24,1573223.333333333
Q9DBR1,Xrn2,30min,24,6816980.0
Q9DBR7,Ppp1r12a,30min,24,66532499.99999999
Q9DBS2,Tprg1l,30min,24,945913.3333333333
Q9DBT3,Ccdc97,30min,24,479595.3333333333
Q9DBT5,Ampd2,30min,24,15620261.111111108
Q9DBU3,Riok3,30min,24,3784187.5555555555
Q9DBW0,Cyp4v2,30min,24,1649619.9999999998
Q9DBZ5,Eif3k,30min,24,742949.9999999999
Q9DC11,Plxdc2,30min,24,108432199.99999999
Q9DC16,Ergic1,30min,24,4474664.444444444
Q9DC51,Gnai3,30min,24,4618121.11111111
Q9DC61,Pmpca,30min,24,7120898.722222221
Q9DC63,Fbxo3,30min,24,2383447.222222222
Q9DCB8,Isca2,30min,24,1092098.3333333333
Q9DCC4,Pycr3,30min,24,41891457.777777776
Q9DCD0,Pgd,30min,24,1143794.4444444443
Q9DCD5,Tjap1,30min,24,2676780.666666666
Q9DCE9,Igtp,30min,24,3150568.555555555
Q9DCF9,Ssr3,30min,24,1079100.3333333333
Q9DCG9,Trmt112,30min,24,8540176.666666664
Q9DCH4,Eif3f,30min,24,1696108.8888888885
Q9DCH6,Zfand6,30min,24,39858.44444444444
Q9DCL9,Paics,30min,24,7281081.11111111
Q9DCN2,Cyb5r3,30min,24,15734735.555555552
Q9DCR2,Ap3s1,30min,24,28435067.22222222
Q9DCT2,Ndufs3,30min,24,1836120.6666666665
Q9DCT6,Bacc1,30min,24,2045412.222222222
Q9DCU6,Mrpl4,30min,24,247440.66666666666
Q9DCX2,Atp5pd,30min,24,16496637.777777776
Q9DCZ1,Gmpr,30min,24,275732.2222222222
Q9DCZ4,Apoo,30min,24,4772577.777777778
Q9EP69,Sacm1l,30min,24,6374274.444444444
Q9EP72,Emc7,30min,24,150538.88888888888
Q9EP73,Cd274,30min,24,600405.4444444444
Q9EP89,Lactb,30min,24,151980.0
Q9EP97,Senp3,30min,24,11748599.999999998
Q9EPE9,Atp13a1,30min,24,201304.0
Q9EPJ9,Arfgap1,30min,24,68611.1111111111
Q9EPK2,Rp2,30min,24,878031.6666666665
Q9EPK6,Sil1,30min,24,19463075.555555552
Q9EPL8,Ipo7,30min,24,69643428.88888888
Q9EPL9,Acox3,30min,24,219311544.44444442
Q9EPU0,Upf1,30min,24,35787931.66666665
Q9EQ06,Hsd17b11,30min,24,39879063.88888888
Q9EQ32,Pik3ap1,30min,24,806152.2222222221
Q9EQ61,Pes1,30min,24,5154621.11111111
Q9EQ80,Nif3l1,30min,24,45129721.666666664
Q9EQC5,Scyl1,30min,24,2164860.0
Q9EQF6,Dpysl5,30min,24,20802026.666666664
Q9EQG9,Cert1,30min,24,26177942.222222216
Q9EQH2,Erap1,30min,24,3453329.444444444
Q9EQH3,Vps35,30min,24,1109753122.222222
Q9EQI8,Mrpl46,30min,24,900513.111111111
Q9EQK5,Mvp,30min,24,311077.77777777775
Q9EQN3,Tsc22d4,30min,24,13646037.777777776
Q9EQP2,Ehd4,30min,24,3583360.0
Q9EQS3,Mycbp,30min,24,7509995.555555555
Q9EQU5,Set,30min,24,745805213.8888888
Q9EQW7,Kif13a,30min,24,9574026.666666664
Q9ER00,Stx12,30min,24,28774.888888888883
Q9ER38,Tor3a,30min,24,4565351.111111111
Q9ER39,Tor1a,30min,24,137162.2222222222
Q9ER41,Tor1b,30min,24,1018368.8888888888
Q9ER69,Wtap,30min,24,109364.0
Q9ER72,Cars1,30min,24,204813133.3333333
Q9ER73,Elp4,30min,24,10169556.666666666
Q9ERD8,Parvg,30min,24,18061713.14814814
Q9ERF3,Skic8,30min,24,3019914.555555555
Q9ERG2,Strn3,30min,24,2796336.555555555
Q9ERI2,Rab27a,30min,24,2157017.555555555
Q9ERI6,Rdh14,30min,24,323266.0
Q9ERK4,Cse1l,30min,24,4387490.0
Q9ERN0,Scamp2,30min,24,154508.88888888888
Q9ERR7,Selenof,30min,24,105832441.11111109
Q9ERU9,Ranbp2,30min,24,3033901.111111111
Q9ES00,Ube4b,30min,24,29285035.555555552
Q9ES46,Parvb,30min,24,11266114.44444444
Q9ES52,Inpp5d,30min,24,130196099.99999997
Q9ES57,Cd200r1,30min,24,1357754.5555555553
Q9ES97,Rtn3,30min,24,37509759.0
Q9ESJ4,Nckipsd,30min,24,8401798.888888888
Q9ESP1,Sdf2l1,30min,24,56943838.33333333
Q9EST4,Psmg2,30min,24,13819217.777777776
Q9EST5,Anp32b,30min,24,210505473.33333334
Q9ESU6,Brd4,30min,24,8757873.333333332
Q9ESX5,Dkc1,30min,24,162262.2222222222
Q9ESY9,Ifi30,30min,24,10911617.11111111
Q9ET01,Pygl,30min,24,10557530.0
Q9ET22,Dpp7,30min,24,11365641.11111111
Q9ET30,Tm9sf3,30min,24,1787437.8888888885
Q9ET54,Palld,30min,24,36951999.44444444
Q9JHG7,Pik3cg,30min,24,1367248.8888888888
Q9JHI5,Ivd,30min,24,3288191.11111111
Q9JHI7,Exosc9,30min,24,2153111.1111111105
Q9JHJ0,Tmod3,30min,24,611400.0
Q9JHK4,Rabggta,30min,24,14863685.555555552
Q9JHQ5,Lztfl1,30min,24,55140042.22222222
Q9JHR7,Ide,30min,24,202571599.99999994
Q9JHS3,Lamtor2,30min,24,27702645.555555552
Q9JHS4,Clpx,30min,24,7534455.555555554
Q9JHS9,Cwc15,30min,24,25237223.33333333
Q9JHU9,Isyna1,30min,24,207860822.83333328
Q9JI10,Stk3,30min,24,2572874.444444444
Q9JI11,Stk4,30min,24,13365443.888888888
Q9JI46,Nudt3,30min,24,351326.6666666666
Q9JI78,Ngly1,30min,24,6560791.111111111
Q9JI90,Rnf14,30min,24,1167928.8888888888
Q9JIA7,Sphk2,30min,24,6980750.0
Q9JIB4,Gtf2h2,30min,24,5650783.555555555
Q9JIF0,Prmt1,30min,24,84896412.22222221
Q9JIF7,Copb1,30min,24,1096834.5
Q9JIG7,Ccdc22,30min,24,1148891.111111111
Q9JII5,Dazap1,30min,24,2150001.111111111
Q9JIK5,Ddx21,30min,24,3370839.9999999995
Q9JIQ3,Diablo,30min,24,1526888.6666666665
Q9JIW9,Ralb,30min,24,10364538.22222222
Q9JIX8,Acin1,30min,24,77501077.77777776
Q9JJ11,Tacc3,30min,24,497338.4444444444
Q9JJ28,Flii,30min,24,5216176.666666666
Q9JJA4,Wdr12,30min,24,666569.111111111
Q9JJF9,Sppl2a,30min,24,137035.55555555553
Q9JJL8,Sars2,30min,24,2662998.888888889
Q9JJU8,Sh3bgrl,30min,24,2284611.111111111
Q9JJX6,P2rx4,30min,24,4034310.8888888885
Q9JJY4,Ddx20,30min,24,21595.333333333332
Q9JK23,Psmg1,30min,24,12809007.11111111
Q9JK48,Sh3glb1,30min,24,43350833.33333333
Q9JKC8,Ap3m1,30min,24,6613477.888888888
Q9JKF1,Iqgap1,30min,24,273467658.88888884
Q9JKF4,Clec6a,30min,24,8873824.22222222
Q9JKF7,Mrpl39,30min,24,1212720.0
Q9JKK1,Stx6,30min,24,196226.88888888888
Q9JKL4,Ndufaf3,30min,24,297649.4444444444
Q9JKP5,Mbnl1,30min,24,709043.7777777778
Q9JKR6,Hyou1,30min,24,357302150.55555546
Q9JKV1,Adrm1,30min,24,2282174.444444444
Q9JKW0,Arl6ip1,30min,24,7301989.777777777
Q9JKX6,Nudt5,30min,24,14561540.555555554
Q9JKY0,Cnot9,30min,24,9861323.333333332
Q9JL26,Fmnl1,30min,24,14849985.555555554
Q9JL35,Hmgn5,30min,24,4081078.333333333
Q9JL62,Gltp,30min,24,2580522.222222222
Q9JLB0,Pals2,30min,24,2328905.555555555
Q9JLI6,Scly,30min,24,3009267.777777777
Q9JLI8,Sart3,30min,24,212935.55555555553
Q9JLJ2,Aldh9a1,30min,24,22129656.666666664
Q9JLQ0,Cd2ap,30min,24,8861866.666666664
Q9JLV1,Bag3,30min,24,19532273.333333332
Q9JLV5,Cul3,30min,24,14441883.333333332
Q9JLV6,Pnkp,30min,24,1429119.9999999998
Q9JM76,Arpc3,30min,24,376221296.6666666
Q9JMA1,Usp14,30min,24,977651.111111111
Q9JMH6,Txnrd1,30min,24,2443449.9999999995
Q9QUI0,Rhoa,30min,24,25103104.999999996
Q9QUJ7,Acsl4,30min,24,4145811.999999999
Q9QUK4,Naip2,30min,24,323925.6666666666
Q9QUM9,Psma6,30min,24,15335465.555555552
Q9QWY8,Asap1,30min,24,28734147.777777772
Q9QXA5,Lsm4,30min,24,3333907.777777777
Q9QXB9,Drg2,30min,24,2971600.0
Q9QXE0,Hacl1,30min,24,4029068.888888888
Q9QXE7,Tbl1x,30min,24,91273.77777777777
Q9QXG2,Chm,30min,24,38404682.22222222
Q9QXH4,Itgax,30min,24,4596244.444444444
Q9QXS1,Plec,30min,24,1656086.6666666665
Q9QXY9,Pex3,30min,24,843703.3333333333
Q9QY06,Myo9b,30min,24,1664054.4444444445
Q9QY24,Zbp1,30min,24,117347.77777777777
Q9QY36,Naa10,30min,24,11129837.777777776
Q9QY76,Vapb,30min,24,903105.5555555554
Q9QYB5,Add3,30min,24,20926742.22222222
Q9QYC0,Add1,30min,24,15317213.666666664
Q9QYF1,Rdh11,30min,24,2314303.333333333
Q9QYI3,Dnajc7,30min,24,8341983.333333333
Q9QYI4,Dnajb12,30min,24,1461312.2222222222
Q9QYJ0,Dnaja2,30min,24,69587911.1111111
Q9QYS9,Qki,30min,24,18955866.777777776
Q9QZ06,Tollip,30min,24,16610689.999999996
Q9QZ08,Nagk,30min,24,13054599.999999998
Q9QZ15,Clec4a,30min,24,1969054.444444444
Q9QZ23,Nfu1,30min,24,653153.3333333333
Q9QZ88,Vps29,30min,24,167575942.2222222
Q9QZC2,Plxnc1,30min,24,113042.2222222222
Q9QZD9,Eif3i,30min,24,3234377.777777777
Q9QZE5,Copg1,30min,24,2820928.8888888885
Q9QZE7,Tsnax,30min,24,151537451.3333333
Q9QZK7,Dok3,30min,24,1125926.8888888888
Q9QZL0,Ripk3,30min,24,6372690.0
Q9QZN4,Fbxo6,30min,24,15030843.333333332
Q9QZQ8,Macroh2a1,30min,24,4020172.222222222
Q9R059,Fhl3,30min,24,12085037.777777778
Q9R061,Nubp2,30min,24,6104551.999999999
Q9R062,Gyg1,30min,24,45204208.88888888
Q9R078,Prkab1,30min,24,3548889.888888888
Q9R097,Spint1,30min,24,761426.6666666666
Q9R0E1,Plod3,30min,24,28523639.999999996
Q9R0E2,Plod1,30min,24,47176262.22222222
Q9R0M6,Rab9a,30min,24,5055298.888888889
Q9R0N0,Galk1,30min,24,1180536.8888888888
Q9R0P4,Smap,30min,24,1098422.4444444445
Q9R0P6,Sec11a,30min,24,20041.333333333332
Q9R0Q6,Arpc1a,30min,24,24084626.666666664
Q9R0Q9,Mpdu1,30min,24,494891.22222222213
Q9R0T8,Ikbke,30min,24,10624015.555555554
Q9R0X4,Acot9,30min,24,17874818.888888888
Q9R111,Gda,30min,24,12581098.111111108
Q9R112,Sqor,30min,24,30579386.666666664
Q9R117,Tyk2,30min,24,169339.66666666663
Q9R190,Mta2,30min,24,2677455.222222222
Q9R1C0,Taf7,30min,24,2093305.222222222
Q9R1C7,Prpf40a,30min,24,613570.2222222222
Q9R1J0,Nsdhl,30min,24,7640431.777777777
Q9R1P0,Psma4,30min,24,12935175.555555554
Q9R1P3,Psmb2,30min,24,221904.66666666663
Q9R1P4,Psma1,30min,24,16921190.0
Q9R1Q6,Tmem176b,30min,24,101424.44444444442
Q9R1Q9,Atp6ap1,30min,24,659316.6666666665
Q9R1T2,Sae1,30min,24,25991317.777777772
Q9R1T4,Septin6,30min,24,4224172.222222222
Q9R210,Tfeb,30min,24,25264662.22222222
Q9R233,Tapbp,30min,24,1659856.6666666665
Q9R257,Hebp1,30min,24,295301.99999999994
Q9WTI7,Myo1c,30min,24,183454.0
Q9WTK5,Nfkb2,30min,24,7079894.444444443
Q9WTK7,Stk11,30min,24,811344.0
Q9WTM5,Ruvbl2,30min,24,8927976.833333332
Q9WTN0,Ggps1,30min,24,13213782.22222222
Q9WTP6,Ak2,30min,24,322535.5555555555
Q9WTU6,Mapk9,30min,24,104912.88888888888
Q9WTX6,Cul1,30min,24,92853999.99999999
Q9WU00,Nrf1,30min,24,4676243.333333333
Q9WU20,Mthfr,30min,24,15835585.555555554
Q9WU28,Pfdn5,30min,24,19449893.777777776
Q9WU42,Ncor2,30min,24,152420.66666666663
Q9WU78,Pdcd6ip,30min,24,65520982.77777776
Q9WU79,Prodh,30min,24,91021.2222222222
Q9WUA2,Farsb,30min,24,53794469.99999999
Q9WUA3,Pfkp,30min,24,47303150.55555555
Q9WUB0,Rbck1,30min,24,14899312.22222222
Q9WUD1,Stub1,30min,24,2666995.555555555
Q9WUK4,Rfc2,30min,24,2771511.333333333
Q9WUL5,Pdcd1lg2,30min,24,1096853.222222222
Q9WUL7,Arl3,30min,24,101617.66666666666
Q9WUM3,Coro1b,30min,24,276782689.4444444
Q9WUM4,Coro1c,30min,24,310915531.1111111
Q9WUN2,Tbk1,30min,24,8747288.888888888
Q9WUP7,Uchl5,30min,24,8678915.555555554
Q9WUQ2,Preb,30min,24,879712.3333333333
Q9WUR2,Eci2,30min,24,3346749.9999999995
Q9WUU8,Tnip1,30min,24,15148907.777777776
Q9WUU9,Mcm3ap,30min,24,282630.0
Q9WUZ9,Entpd5,30min,24,222713.3333333333
Q9WV32,Arpc1b,30min,24,316258170.55555546
Q9WV54,Asah1,30min,24,30095061.11111111
Q9WV55,Vapa,30min,24,763444.4444444443
Q9WV60,Gsk3b,30min,24,742639.3333333333
Q9WV68,Decr2,30min,24,3336655.5555555555
Q9WV72,Asb3,30min,24,217746.66666666666
Q9WVA2,Timm8a1,30min,24,9472458.888888888
Q9WVA3,Bub3,30min,24,19737569.999999996
Q9WVB0,Rbpms,30min,24,1627850.333333333
Q9WVE8,Pacsin2,30min,24,198369466.66666666
Q9WVG6,Carm1,30min,24,24475077.777777776
Q9WVJ2,Psmd13,30min,24,11562036.666666664
Q9WVK4,Ehd1,30min,24,8775928.555555556
Q9WVL1,Ap4s1,30min,24,827853.2222222222
Q9WVL2,Stat2,30min,24,6385527.777777777
Q9WVQ5,Apip,30min,24,6265050.555555554
Q9Z0E0,Ncdn,30min,24,22250.0
Q9Z0E6,Gbp2,30min,24,2255908.888888889
Q9Z0F8,Adam17,30min,24,5052244.444444444
Q9Z0H7,Bcl10,30min,24,7870407.888888888
Q9Z0L8,Ggh,30min,24,1251856.6666666665
Q9Z0M5,Lipa,30min,24,31230352.777777776
Q9Z0M6,Adgre5,30min,24,161827.1111111111
Q9Z0N1,Eif2s3x,30min,24,114688183.33333331
Q9Z0P5,Twf2,30min,24,29151586.666666664
Q9Z0R6,Itsn2,30min,24,602275.5555555555
Q9Z0S9,Rabac1,30min,24,4478774.444444444
Q9Z0U1,Tjp2,30min,24,7534473.333333333
Q9Z0X1,Aifm1,30min,24,11990375.555555554
Q9Z0Y1,Dctn3,30min,24,11416989.999999998
Q9Z103,Adnp,30min,24,251308.88888888888
Q9Z110,Aldh18a1,30min,24,14587981.11111111
Q9Z148,Ehmt2,30min,24,1451816.6666666665
Q9Z1A1,Tfg,30min,24,24815008.888888888
Q9Z1A9,Tbc1d8,30min,24,1273392.8888888888
Q9Z1D1,Eif3g,30min,24,1726211.111111111
Q9Z1E3,Nfkbia,30min,24,9265847.777777776
Q9Z1F9,Uba2,30min,24,36644517.38888889
Q9Z1G3,Atp6v1c1,30min,24,161339055.55555552
Q9Z1J3,Nfs1,30min,24,11407466.666666666
Q9Z1K5,Arih1,30min,24,2438789.9999999995
Q9Z1K6,Arih2,30min,24,13147255.555555552
Q9Z1M8,Ik,30min,24,3144659.333333333
Q9Z1N5,Ddx39b,30min,24,52764.22222222222
Q9Z1Q9,Vars1,30min,24,3251404.444444444
Q9Z1R2,Bag6,30min,24,28972457.777777776
Q9Z1T1,Ap3b1,30min,24,37893131.111111104
Q9Z1T6,Pikfyve,30min,24,124266.66666666666
Q9Z1X4,Ilf3,30min,24,14841825.555555554
Q9Z1Z0,Uso1,30min,24,6183796.666666666
Q9Z1Z2,Strap,30min,24,43985299.44444445
Q9Z204,Hnrnpc,30min,24,24403693.33333333
Q9Z255,Ube2a,30min,24,161445.55555555553
Q9Z266,Snapin,30min,24,390871.33333333326
Q9Z277,Baz1b,30min,24,1007870.6666666665
Q9Z280,Pld1,30min,24,3454118.8888888885
